data/water_5/fps10_exp_1000, r: 0.07439999999999997, std_dev: 0.005405967979549856, fps: 1.9295170626226528
data/water_5/fps45_exp_100, r: 0.0842, std_dev: 0.005379477252503634, fps: 1.9509635684658575
data/water_5/fps45_exp_50, r: 0.09999999999999999, std_dev: 0.05390846361175199, fps: 2.606829049033797
data/water_5/fps45_exp_500, r: 0.08900000000000001, std_dev: 0.00303045763365663, fps: 1.5601471972908345
data/water_5/fps10_exp_1000
0.09, 0.000546282045414635
0.08, 0.000974656858026663
0.08, 0.0008932502305073977
0.07, 0.0009078300768981936
0.08, 0.0009155166453202548
0.07, 0.0008842300632896011
0.08, 0.000895511170012764
0.07, 0.0009174031971538884
0.07, 0.000969443943530343
0.08, 0.0009748907195641026
0.07, 0.001023886782547171
0.08, 0.0008373864036227895
0.07, 0.000970313991052861
0.08, 0.0008418029200281322
0.07, 0.0009782912896141777
0.07, 0.00091072524539396
0.07, 0.0009231109330226945
0.08, 0.0009579386707511245
0.07, 0.0009809282822000366
0.07, 0.0008745696024994906
0.07, 0.0008790165549308032
0.07, 0.000929837248856035
0.07, 0.0008794432946619752
0.08, 0.0009242132663172115
0.07, 0.0009395399025427409
0.07, 0.0009045359961536746
0.08, 0.0009137313743985213
0.08, 0.0009213899352458199
0.07, 0.0009323274266483338
0.07, 0.000931442160422842
0.08, 0.0011375366687236012
0.08, 0.0009641633820239789
0.07, 0.0008994444758087439
0.07, 0.0009657963493478242
0.08, 0.0010175338338328586
0.07, 0.000969252421776913
0.07, 0.0009481292920238611
0.08, 0.0009784840591063322
0.08, 0.0009359504559292704
0.07, 0.0009134066800646669
0.07, 0.000931341193808302
0.07, 0.0009133000791755555
0.08, 0.0008765006583689499
0.07, 0.0009286288803698969
0.08, 0.0009199069473743868
0.08, 0.000951681307498753
0.07, 0.0009137175505093062
0.08, 0.0008951602391695178
0.07, 0.0009518724786777786
0.07, 0.0008904440801590562
data/water_5/fps45_exp_100
0.08, 0.0010602794865572705
0.08, 0.0008847647706760025
0.09, 0.0008862711653375945
0.08, 0.0009824166539759709
0.08, 0.0009558904160284875
0.08, 0.0009157883876423044
0.09, 0.0008766720528572896
0.09, 0.0009049425144369339
0.08, 0.0008890746220252728
0.09, 0.0009090211055116448
0.09, 0.0009589651193284314
0.09, 0.0009138627986103366
0.08, 0.0007990044130704039
0.09, 0.000883083434247549
0.09, 0.0008090416436771655
0.09, 0.0009046306719818349
0.09, 0.000862945519356085
0.08, 0.0008918593175714329
0.08, 0.0008542455542261453
0.08, 0.0008400605359680574
0.09, 0.0008873642278532602
0.09, 0.0008971726835917048
0.09, 0.0009336909078939688
0.08, 0.0008308748626113937
0.08, 0.0008938820240542812
0.09, 0.0008937896901665221
0.08, 0.0009038723049535818
0.08, 0.0008640200405142053
0.08, 0.0008728635580658521
0.09, 0.0009273093334721585
0.08, 0.0008085350733431844
0.08, 0.0007957812686990737
0.09, 0.0009009963466782825
0.09, 0.0008520955336944558
0.08, 0.0008780389635107307
0.08, 0.0008199614961672846
0.08, 0.0008404983387300149
0.08, 0.0009096556359776536
0.08, 0.0008344969060044144
0.08, 0.0008712287919961405
0.09, 0.0008292500905115452
0.09, 0.0010218479949429063
0.08, 0.0008514731851575853
0.08, 0.0009535897531367652
0.09, 0.0008968529991948779
0.09, 0.0008736083482084009
0.08, 0.0008186750266540403
0.08, 0.0008981323779170398
0.07, 0.0009043941417832125
0.09, 0.0009574106123632997
data/water_5/fps45_exp_50
0.08, 0.00106219130328442
0.07, 0.0011113400017964715
0.07, 0.0010242568037080895
0.07, 0.00101381519158641
0.09, 0.0009893330005598664
0.08, 0.0010105654346161677
0.09, 0.0009506212144787313
0.07, 0.001057029965998395
0.07, 0.0009288225736770932
0.07, 0.0009872137339006415
0.09, 0.0011123800132995416
0.07, 0.0010577268807137402
0.07, 0.0011309523314266784
0.07, 0.0008872866006032322
0.07, 0.0011298176688940447
0.08, 0.0011496932710628354
0.21999999999999992, 0.0009596339400856155
0.08, 0.00097764506537981
0.08, 0.0011352077975124864
0.08, 0.0010403106485804459
0.09, 0.0010414774805297445
0.20999999999999994, 0.0009906310302300943
0.23999999999999994, 0.0010217949451997881
0.08, 0.00101745324775928
0.07, 0.0010322478786752363
0.07, 0.000968177709199516
0.08, 0.0009850797346676232
0.08, 0.0010386711746643012
0.08, 0.0009981477364199144
0.08, 0.0009450854719559932
0.20999999999999994, 0.0010386505920280847
0.22999999999999993, 0.0010158349342760786
0.09, 0.0008820842398138012
0.08, 0.0010563991110925102
0.07, 0.0010179823917350799
0.09999999999999999, 0.0009768720544816485
0.08, 0.0009483576234410764
0.08, 0.0009124142570842281
0.08, 0.0009919197917033812
0.07, 0.0009007678619030036
0.09, 0.0010367310097293
0.08, 0.0009696563190660241
0.09, 0.0009892761414210542
0.09999999999999999, 0.0010525213560620482
0.24999999999999992, 0.0010858387021449574
0.07, 0.0009444560340891418
0.08, 0.0010645375676986183
0.24999999999999992, 0.001036982239905721
0.08, 0.0011598343384595267
0.07, 0.0010292232824457197
data/water_5/fps45_exp_500
0.09, 0.0008306454500576466
0.09, 0.0005711673152035924
0.09, 0.0005479975629422477
0.09, 0.0005455719463196103
0.09, 0.0005662142721270901
0.09, 0.0005349900783839542
0.09, 0.0005250396886442003
0.09, 0.000528356700091255
0.09, 0.0005467320167405057
0.09, 0.000599916004118444
0.09, 0.000554079965072707
0.09, 0.0005622204332371601
0.09, 0.0005793322693246582
0.08, 0.0005870540997135127
0.09, 0.0005256759228186927
0.08, 0.0005669834656957979
0.09, 0.0005384822253789936
0.09, 0.0005569224360942761
0.09, 0.0005546825359338445
0.09, 0.0005212971770943749
0.09, 0.0005753287530967124
0.09, 0.0005277170159236462
0.09, 0.0005407493136404181
0.09, 0.0005135798688810551
0.09, 0.0005364191100125391
0.09, 0.0005870300016491627
0.09, 0.0005951169716616259
0.09, 0.0004882877385920566
0.09, 0.0005846958951851123
0.09, 0.0005200840183380128
0.09, 0.0005539554230454292
0.09, 0.0005075348182589288
0.09, 0.0005341513013582169
0.08, 0.0005433127949253703
0.09, 0.0005798042216274521
0.09, 0.0005381998360406487
0.09, 0.0005349615850023486
0.09, 0.0005657391222069044
0.09, 0.0005665781578796762
0.09, 0.0005468333720275179
0.09, 0.0004943659739213347
0.08, 0.0005357295207202209
0.09, 0.0005403828518793795
0.08, 0.0005729732889357766
0.09, 0.0005031023906589271
0.09, 0.0004936618770867993
0.09, 0.0005630378789618571
0.09, 0.0004895384480321541
0.09, 0.0005205245845984716
0.09, 0.0005920624553650045
